target,route,viewport,src,alt,href,naturalWidth,naturalHeight,assetShape,assetRatio,renderedWidth,renderedHeight,slotShape,slotRatio,objectFit,mismatch,action
hodlerworldz,/dex/,desktop,/assets/mobile/next-big-coin.webp,HodlerWorldz official identity,http://127.0.0.1:42471/,1536,1536,square,1,54,54,square,1,contain,false,KEEP
hodlerworldz,/dex/,mobile,/assets/mobile/next-big-coin.webp,HodlerWorldz official identity,http://127.0.0.1:42471/,1536,1536,square,1,40,40,square,1,contain,false,KEEP
hodlerworldz,/directory/,desktop,/assets/mobile/next-big-coin.webp,HodlerWorldz official identity,http://127.0.0.1:42471/,1536,1536,square,1,54,54,square,1,contain,false,KEEP
hodlerworldz,/directory/,mobile,/assets/mobile/next-big-coin.webp,HodlerWorldz official identity,http://127.0.0.1:42471/,1536,1536,square,1,40,40,square,1,contain,false,KEEP
hyperworldz,/,desktop,/assets/mobile/hyperworldz.webp,HyperWorldz official identity,http://127.0.0.1:36169/,1536,1536,square,1,54,54,square,1,contain,false,KEEP
hyperworldz,/,desktop,/assets/desktop/blockchains/hyperworldz.png,HyperWorldz approved desktop and mobile production artwork,,1536,512,banner,3,1438,479,banner,3.002,contain,false,KEEP
hyperworldz,/,desktop,/assets/mobile/solworldz.webp,SolWorldz official approved profile artwork,https://solworldz.xyz/,1536,1536,square,1,174,174,square,1,contain,false,KEEP
hyperworldz,/,desktop,/assets/mobile/ethworldz.webp,EthWorldz official approved profile artwork,https://ethworldz.xyz/,1536,1536,square,1,174,174,square,1,contain,false,KEEP
hyperworldz,/,desktop,/assets/mobile/baseworldz.webp,BaseWorldz official approved profile artwork,https://baseworldz.xyz/,1536,1536,square,1,174,174,square,1,contain,false,KEEP
hyperworldz,/,desktop,/assets/mobile/bnbworldz.webp,BNBWorldz official approved profile artwork,https://bnbworldz.xyz/,1536,1536,square,1,174,174,square,1,contain,false,KEEP
hyperworldz,/,desktop,/assets/mobile/xrpworldz.webp,XRPWorldz official approved profile artwork,https://xrpworldz.xyz/,1536,1536,square,1,174,174,square,1,contain,false,KEEP
hyperworldz,/,desktop,/assets/mobile/suiworldz.webp,SuiWorldz official approved profile artwork,https://suiworldz.xyz/,1536,1536,square,1,174,174,square,1,contain,false,KEEP
hyperworldz,/,desktop,/assets/mobile/hyperworldz.webp,HyperWorldz current World identity,https://hyperworldz.xyz/,1536,1536,square,1,174,174,square,1,contain,false,KEEP
hyperworldz,/,desktop,/assets/mobile/robinworldz.webp,RobinWorldz official approved profile artwork,https://robinworldz.xyz/,1536,1536,square,1,174,174,square,1,contain,false,KEEP
hyperworldz,/,desktop,/assets/mobile/next-big-coin.webp,HodlerWorldz education recognition and rewards identity,https://hodlerworldz.xyz/,1536,1536,square,1,174,174,square,1,contain,false,KEEP
hyperworldz,/,desktop,/assets/desktop/cryptoworldz/command-centre-five.png,Command Centre Ultimate five protected system roles,,1536,1024,landscape,1.5,605,403,landscape,1.501,contain,false,KEEP
hyperworldz,/,desktop,/assets/desktop/cryptoworldz/cryptoworldz-basedbid.webp,Approved LaunchPad and Based.bid partnership artwork,,1536,1024,landscape,1.5,605,403,landscape,1.501,contain,false,KEEP
hyperworldz,/,desktop,/assets/desktop/cryptoworldz/impactbased.png,Approved ImpactBased production artwork,,1536,1536,square,1,605,605,square,1,contain,false,KEEP
hyperworldz,/,desktop,/assets/support/desktop/reagan-children-emblem-desktop.webp,Reagan and Children support emblem,https://cryptoworldz.xyz/support/reagan-children/,1254,1254,square,1,158,158,square,1,contain,false,KEEP
hyperworldz,/,desktop,/assets/support/desktop/community-impact-emblem-desktop.webp,OneWorldz Community Impact emblem,https://cryptoworldz.xyz/support/community-impact/,1254,1254,square,1,158,158,square,1,contain,false,KEEP
hyperworldz,/,desktop,/assets/support/desktop/jayjayteamdev-emblem-desktop.webp,JayJayTeamDev Helping Hands emblem,https://cryptoworldz.xyz/support/jayjayteamdev/,1254,1254,square,1,158,158,square,1,contain,false,KEEP
hyperworldz,/,desktop,/assets/desktop/purple-diamond-crew/banner.png,Approved Purple Diamond Crew production artwork,,1536,512,banner,3,605,202,banner,2.995,contain,false,KEEP
hyperworldz,/,desktop,/assets/desktop/oneworldz/oneworldz-master.png,Approved OneWorldz global gateway artwork,,1536,1229,landscape,1.25,605,484,landscape,1.25,contain,false,KEEP
hyperworldz,/,mobile,/assets/mobile/hyperworldz.webp,HyperWorldz official identity,http://127.0.0.1:36169/,1536,1536,square,1,40,40,square,1,contain,false,KEEP
hyperworldz,/,mobile,/assets/desktop/blockchains/hyperworldz.png,HyperWorldz approved desktop and mobile production artwork,,1536,1536,square,1,388,259,landscape,1.498,contain,true,REPLACE_OR_RECREATE_TO_SLOT_SHAPE
hyperworldz,/,mobile,/assets/mobile/solworldz.webp,SolWorldz official approved profile artwork,https://solworldz.xyz/,1536,1536,square,1,96,96,square,1,contain,false,KEEP
hyperworldz,/,mobile,/assets/mobile/ethworldz.webp,EthWorldz official approved profile artwork,https://ethworldz.xyz/,1536,1536,square,1,96,96,square,1,contain,false,KEEP
hyperworldz,/,mobile,/assets/mobile/baseworldz.webp,BaseWorldz official approved profile artwork,https://baseworldz.xyz/,1536,1536,square,1,96,96,square,1,contain,false,KEEP
hyperworldz,/,mobile,/assets/mobile/bnbworldz.webp,BNBWorldz official approved profile artwork,https://bnbworldz.xyz/,1536,1536,square,1,96,96,square,1,contain,false,KEEP
hyperworldz,/,mobile,/assets/mobile/xrpworldz.webp,XRPWorldz official approved profile artwork,https://xrpworldz.xyz/,1536,1536,square,1,96,96,square,1,contain,false,KEEP
hyperworldz,/,mobile,/assets/mobile/suiworldz.webp,SuiWorldz official approved profile artwork,https://suiworldz.xyz/,1536,1536,square,1,96,96,square,1,contain,false,KEEP
hyperworldz,/,mobile,/assets/mobile/hyperworldz.webp,HyperWorldz current World identity,https://hyperworldz.xyz/,1536,1536,square,1,96,96,square,1,contain,false,KEEP
hyperworldz,/,mobile,/assets/mobile/robinworldz.webp,RobinWorldz official approved profile artwork,https://robinworldz.xyz/,1536,1536,square,1,96,96,square,1,contain,false,KEEP
hyperworldz,/,mobile,/assets/mobile/next-big-coin.webp,HodlerWorldz education recognition and rewards identity,https://hodlerworldz.xyz/,1536,1536,square,1,96,96,square,1,contain,false,KEEP
hyperworldz,/,mobile,/assets/desktop/cryptoworldz/command-centre-five.png,Command Centre Ultimate five protected system roles,,1536,1024,landscape,1.5,352,235,landscape,1.498,contain,false,KEEP
hyperworldz,/,mobile,/assets/desktop/cryptoworldz/cryptoworldz-basedbid.webp,Approved LaunchPad and Based.bid partnership artwork,,1536,1024,landscape,1.5,352,235,landscape,1.498,contain,false,KEEP
hyperworldz,/,mobile,/assets/desktop/cryptoworldz/impactbased.png,Approved ImpactBased production artwork,,1536,1536,square,1,352,352,square,1,contain,false,KEEP
hyperworldz,/,mobile,/assets/support/desktop/reagan-children-emblem-desktop.webp,Reagan and Children support emblem,https://cryptoworldz.xyz/support/reagan-children/,900,900,square,1,80,80,square,1,contain,false,KEEP
hyperworldz,/,mobile,/assets/support/desktop/community-impact-emblem-desktop.webp,OneWorldz Community Impact emblem,https://cryptoworldz.xyz/support/community-impact/,900,900,square,1,80,80,square,1,contain,false,KEEP
hyperworldz,/,mobile,/assets/support/desktop/jayjayteamdev-emblem-desktop.webp,JayJayTeamDev Helping Hands emblem,https://cryptoworldz.xyz/support/jayjayteamdev/,900,900,square,1,80,92,portrait-wide,0.87,contain,false,KEEP
hyperworldz,/,mobile,/assets/desktop/purple-diamond-crew/banner.png,Approved Purple Diamond Crew production artwork,,1229,1536,portrait-wide,0.8,352,440,portrait-wide,0.8,contain,false,KEEP
hyperworldz,/,mobile,/assets/desktop/oneworldz/oneworldz-master.png,Approved OneWorldz global gateway artwork,,1229,1536,portrait-wide,0.8,352,440,portrait-wide,0.8,contain,false,KEEP
hyperworldz,/acknowledgements/,desktop,/assets/mobile/hyperworldz.webp,HyperWorldz official identity,http://127.0.0.1:36169/,1536,1536,square,1,54,54,square,1,contain,false,KEEP
hyperworldz,/acknowledgements/,mobile,/assets/mobile/hyperworldz.webp,HyperWorldz official identity,http://127.0.0.1:36169/,1536,1536,square,1,40,40,square,1,contain,false,KEEP
hyperworldz,/dex/,desktop,/assets/mobile/hyperworldz.webp,HyperWorldz official identity,http://127.0.0.1:36169/,1536,1536,square,1,54,54,square,1,contain,false,KEEP
hyperworldz,/dex/,desktop,/assets/desktop/blockchains/hyperworldz.png,HyperWorldz approved production artwork,,1536,512,banner,3,1438,479,banner,3.002,contain,false,KEEP
hyperworldz,/dex/,mobile,/assets/mobile/hyperworldz.webp,HyperWorldz official identity,http://127.0.0.1:36169/,1536,1536,square,1,40,40,square,1,contain,false,KEEP
hyperworldz,/dex/,mobile,/assets/desktop/blockchains/hyperworldz.png,HyperWorldz approved production artwork,,1536,1536,square,1,388,259,landscape,1.498,contain,true,REPLACE_OR_RECREATE_TO_SLOT_SHAPE
hyperworldz,/directory/,desktop,/assets/mobile/hyperworldz.webp,HyperWorldz official identity,http://127.0.0.1:36169/,1536,1536,square,1,54,54,square,1,contain,false,KEEP
hyperworldz,/directory/,mobile,/assets/mobile/hyperworldz.webp,HyperWorldz official identity,http://127.0.0.1:36169/,1536,1536,square,1,40,40,square,1,contain,false,KEEP
impactbased,/,desktop,/assets/desktop/cryptoworldz/impactbased.png,,http://127.0.0.1:35471/,1536,1536,square,1,54,54,square,1,contain,false,KEEP
impactbased,/,desktop,/assets/desktop/cryptoworldz/impactbased.png,Approved ImpactBased desktop and mobile production artwork,,1536,1536,square,1,1438,1438,square,1,contain,false,KEEP
impactbased,/,desktop,/assets/desktop/cryptoworldz/cryptoworldz-basedbid.webp,Approved CryptoWorldz and Based.bid pathway artwork,,1536,1024,landscape,1.5,605,403,landscape,1.501,contain,false,KEEP
impactbased,/,desktop,/assets/support/desktop/reagan-children-emblem-desktop.webp,Reagan and Children support emblem,https://cryptoworldz.xyz/support/reagan-children/,1254,1254,square,1,158,158,square,1,contain,false,KEEP
impactbased,/,desktop,/assets/support/desktop/community-impact-emblem-desktop.webp,OneWorldz Community Impact emblem,https://cryptoworldz.xyz/support/community-impact/,1254,1254,square,1,158,158,square,1,contain,false,KEEP
impactbased,/,desktop,/assets/support/desktop/jayjayteamdev-emblem-desktop.webp,JayJayTeamDev Helping Hands emblem,https://cryptoworldz.xyz/support/jayjayteamdev/,1254,1254,square,1,158,158,square,1,contain,false,KEEP
impactbased,/,mobile,/assets/desktop/cryptoworldz/impactbased.png,,http://127.0.0.1:35471/,1536,1536,square,1,40,40,square,1,contain,false,KEEP
impactbased,/,mobile,/assets/desktop/cryptoworldz/impactbased.png,Approved ImpactBased desktop and mobile production artwork,,1536,1536,square,1,388,270,landscape,1.437,contain,true,REPLACE_OR_RECREATE_TO_SLOT_SHAPE
impactbased,/,mobile,/assets/desktop/cryptoworldz/cryptoworldz-basedbid.webp,Approved CryptoWorldz and Based.bid pathway artwork,,1536,1024,landscape,1.5,352,235,landscape,1.498,contain,false,KEEP
impactbased,/,mobile,/assets/support/desktop/reagan-children-emblem-desktop.webp,Reagan and Children support emblem,https://cryptoworldz.xyz/support/reagan-children/,900,900,square,1,80,80,square,1,contain,false,KEEP
impactbased,/,mobile,/assets/support/desktop/community-impact-emblem-desktop.webp,OneWorldz Community Impact emblem,https://cryptoworldz.xyz/support/community-impact/,900,900,square,1,80,80,square,1,contain,false,KEEP
impactbased,/,mobile,/assets/support/desktop/jayjayteamdev-emblem-desktop.webp,JayJayTeamDev Helping Hands emblem,https://cryptoworldz.xyz/support/jayjayteamdev/,900,900,square,1,80,92,portrait-wide,0.87,contain,false,KEEP
law-oneworldz,/,desktop,/assets/desktop/tokens/robin-hood-law.png,Approved Robin Hood Law artwork,,1536,1536,square,1,1438,1438,square,1,contain,false,KEEP
law-oneworldz,/,mobile,/assets/desktop/tokens/robin-hood-law.png,Approved Robin Hood Law artwork,,1536,1536,square,1,388,259,landscape,1.498,contain,true,REPLACE_OR_RECREATE_TO_SLOT_SHAPE
learn-oneworldz,/,desktop,/assets/desktop/oneworldz/little-legend.png,Approved OneWorldz learning and children artwork,,1229,1536,portrait-wide,0.8,1438,1797,portrait-wide,0.8,contain,false,KEEP
learn-oneworldz,/,mobile,/assets/desktop/oneworldz/little-legend.png,Approved OneWorldz learning and children artwork,,1229,1536,portrait-wide,0.8,388,259,landscape,1.498,contain,true,REPLACE_OR_RECREATE_TO_SLOT_SHAPE
oneworldz,/,desktop,/assets/desktop/oneworldz/oneworldz-master.png,OneWorldz One Vision official main artwork,,1536,1229,landscape,1.25,637,509,landscape,1.251,contain,false,KEEP
oneworldz,/,desktop,/assets/previews/purple-diamond-crew.png,Purple Diamond Crew on-the-ground action preview,https://purplediamondcrew.com/,1536,1536,square,1,187,189,square,0.989,contain,false,KEEP
oneworldz,/,desktop,/assets/previews/donateworldz.webp,DonateWorldz support preview,https://donateworldz.com/,1254,1254,square,1,187,189,square,0.989,contain,false,KEEP
oneworldz,/,desktop,/assets/previews/foodworldz.png,FoodWorldz humanitarian action preview,https://foodworldz.com/,1536,640,wide-landscape,2.4,187,189,square,0.989,contain,true,REPLACE_OR_RECREATE_TO_SLOT_SHAPE
oneworldz,/,desktop,/assets/previews/law-oneworldz.png,Law.OneWorldz preview,https://law.oneworldz.com/,1536,1536,square,1,187,189,square,0.989,contain,false,KEEP
oneworldz,/,desktop,/assets/previews/learn-oneworldz.png,Learn.OneWorldz preview,https://learn.oneworldz.com/,1229,1536,portrait-wide,0.8,187,233,portrait-wide,0.803,contain,false,KEEP
oneworldz,/,desktop,/assets/previews/partnerships.png,OneWorldz partnerships and sponsors preview,http://127.0.0.1:43629/#partnerships,1536,1229,landscape,1.25,187,233,portrait-wide,0.803,contain,true,REPLACE_OR_RECREATE_TO_SLOT_SHAPE
oneworldz,/,desktop,/assets/previews/help-the-people.png,2026 to 2030 Help the People movement preview,http://127.0.0.1:43629/#movement,1536,640,wide-landscape,2.4,187,205,square,0.912,contain,true,REPLACE_OR_RECREATE_TO_SLOT_SHAPE
oneworldz,/,desktop,/assets/previews/cryptoworldz.png,CryptoWorldz preview,https://cryptoworldz.xyz/,1536,1536,square,1,187,205,square,0.912,contain,false,KEEP
oneworldz,/,desktop,/assets/desktop/purple-diamond-crew/action-team.png,Approved Purple Diamond Crew on-the-ground action artwork,,1536,1536,square,1,605,605,square,1,contain,false,KEEP
oneworldz,/,desktop,/assets/desktop/oneworldz/reagan-kauja.png,Approved Reagan and OneWorldz humanitarian artwork,,1536,1536,square,1,605,605,square,1,contain,false,KEEP
oneworldz,/,desktop,/assets/desktop/humanitarian/action-creates-smiles-banner.png,2026 to 2030 Help the People movement,,1536,640,wide-landscape,2.4,892,372,wide-landscape,2.398,contain,false,KEEP
oneworldz,/,desktop,/assets/desktop/oneworldz/oneworldz-master.png,OneWorldz partnerships and sponsors,,1536,1229,landscape,1.25,892,600,landscape,1.487,contain,false,KEEP
oneworldz,/,desktop,/assets/desktop/oneworldz/little-legend.png,OneWorldz people who inspire action,,1229,1536,portrait-wide,0.8,892,600,landscape,1.487,contain,true,REPLACE_OR_RECREATE_TO_SLOT_SHAPE
oneworldz,/,desktop,/assets/desktop/cryptoworldz/zed-command-centre.png,CryptoWorldz separate blockchain home,,1536,1536,square,1,892,600,landscape,1.487,contain,true,REPLACE_OR_RECREATE_TO_SLOT_SHAPE
oneworldz,/,desktop,/assets/support/desktop/community-impact-emblem-desktop.webp,Community Support,http://127.0.0.1:43629/community-support/,1254,1254,square,1,377,377,square,1,contain,false,KEEP
oneworldz,/,desktop,/assets/desktop/oneworldz/oneworldz-master.png,Sponsor / Apply,http://127.0.0.1:43629/sponsor-apply/,1536,1229,landscape,1.25,377,301,landscape,1.252,contain,false,KEEP
oneworldz,/,desktop,/assets/desktop/oneworldz/little-legend.png,OneWorldz Heroes,http://127.0.0.1:43629/heroes/,1229,1536,portrait-wide,0.8,377,471,portrait-wide,0.8,contain,false,KEEP
oneworldz,/,desktop,/assets/desktop/oneworldz/oneworldz-gpt.png,OneWorldz GPT,http://127.0.0.1:43629/gpt/,1536,1229,landscape,1.25,377,301,landscape,1.252,contain,false,KEEP
oneworldz,/,desktop,/assets/desktop/oneworldz/oneworldz-master.png,Official Directory,http://127.0.0.1:43629/directory/,1536,1229,landscape,1.25,377,301,landscape,1.252,contain,false,KEEP
oneworldz,/,desktop,/assets/desktop/oneworldz/little-legend.png,Acknowledgements,http://127.0.0.1:43629/acknowledgements/,1229,1536,portrait-wide,0.8,377,471,portrait-wide,0.8,contain,false,KEEP
oneworldz,/,desktop,/assets/support/davis-family/davis-family-hero.webp,Davis Family,https://donateworldz.com/davis-family/,1536,864,landscape,1.778,377,212,landscape,1.778,contain,false,KEEP
oneworldz,/,desktop,/assets/desktop/oneworldz/oneworldz-master.png,OneWorldz One Vision,https://oneworldz.com/,1536,1229,landscape,1.25,378,303,landscape,1.248,contain,false,KEEP
oneworldz,/,desktop,/assets/desktop/cryptoworldz/zed-command-centre.png,CryptoWorldz Command Centre,https://cryptoworldz.xyz/,1536,1536,square,1,378,378,square,1,contain,false,KEEP
oneworldz,/,desktop,/assets/mobile/solworldz.webp,SolWorldz,https://solworldz.xyz/,1536,1536,square,1,378,378,square,1,contain,false,KEEP
oneworldz,/,desktop,/assets/desktop/purple-diamond-crew/action-team.png,Purple Diamond Crew on the ground,https://purplediamondcrew.com/,1536,1536,square,1,378,378,square,1,contain,false,KEEP
oneworldz,/,desktop,/assets/mobile/robinworldz.webp,RobinWorldz,https://robinworldz.xyz/,1536,1536,square,1,378,378,square,1,contain,false,KEEP
oneworldz,/,desktop,/assets/mobile/next-big-coin.webp,Next Big Coin,https://nextbigcoin.oneworldz.com/,1536,1536,square,1,378,378,square,1,contain,false,KEEP
oneworldz,/,desktop,/assets/desktop/cryptoworldz/zed-command-centre.png,Zed Command Centre,https://cryptobotz.cryptoworldz.xyz/,1536,1536,square,1,378,378,square,1,contain,false,KEEP
oneworldz,/,desktop,/assets/desktop/cryptoworldz/impactbased.png,ImpactBased,https://impactbased.oneworldz.com/,1536,1536,square,1,378,378,square,1,contain,false,KEEP
oneworldz,/,desktop,/assets/desktop/oneworldz/oneworldz-gpt.png,LearnWorldz,https://learn.oneworldz.com/,1536,1229,landscape,1.25,378,303,landscape,1.248,contain,false,KEEP
oneworldz,/,desktop,/assets/desktop/tokens/robin-hood-law.png,OneWorldz Law,https://law.oneworldz.com/,1536,1536,square,1,378,378,square,1,contain,false,KEEP
oneworldz,/,desktop,/assets/support/desktop/community-impact-emblem-desktop.webp,DonateWorldz,https://donateworldz.com/,1254,1254,square,1,378,378,square,1,contain,false,KEEP
oneworldz,/,desktop,/assets/desktop/humanitarian/action-creates-smiles-banner.png,FoodWorldz,https://foodworldz.com/,1536,640,wide-landscape,2.4,378,167,wide-landscape,2.263,contain,false,KEEP
oneworldz,/,desktop,/assets/desktop/cryptoworldz/command-centre-leader-team.png,CryptoWorldz Raaiiidd Team,https://t.me/CryptoWorldzRaaiiiddTeam,1536,1536,square,1,378,378,square,1,contain,false,KEEP
oneworldz,/,desktop,/assets/support/desktop/reagan-children-emblem-desktop.webp,Reagan and Children support,https://donateworldz.com/reagan-children/,1254,1254,square,1,378,378,square,1,contain,false,KEEP
oneworldz,/,desktop,/assets/support/desktop/community-impact-emblem-desktop.webp,OneWorldz Community Support,https://oneworldz.com/community-support/,1254,1254,square,1,378,378,square,1,contain,false,KEEP
oneworldz,/,desktop,/assets/support/desktop/community-impact-emblem-desktop.webp,DonateWorldz,https://donateworldz.com/,1254,1254,square,1,378,378,square,1,contain,false,KEEP
oneworldz,/,desktop,/assets/support/desktop/community-impact-emblem-desktop.webp,Community Impact,https://donateworldz.com/community-impact/,1254,1254,square,1,378,378,square,1,contain,false,KEEP
oneworldz,/,desktop,/assets/support/desktop/jayjayteamdev-emblem-desktop.webp,Support JayJayTeamDev,https://donateworldz.com/support-jayjayteamdev/,1254,1254,square,1,378,378,square,1,contain,false,KEEP
oneworldz,/,desktop,/assets/desktop/humanitarian/action-creates-smiles-banner.png,FoodWorldz,https://foodworldz.com/,1536,640,wide-landscape,2.4,378,167,wide-landscape,2.263,contain,false,KEEP
oneworldz,/,desktop,/assets/desktop/oneworldz/oneworldz-master.png,Official OneWorldz channels,,1536,1229,landscape,1.25,892,600,landscape,1.487,contain,false,KEEP
oneworldz,/,desktop,/assets/support/davis-family/davis-family-hero.webp,Davis Family dedicated support,,1536,864,landscape,1.778,892,502,landscape,1.777,contain,false,KEEP
oneworldz,/,desktop,/assets/desktop/oneworldz/oneworldz-gpt.png,OneWorldz GPT display,,1536,1229,landscape,1.25,892,600,landscape,1.487,contain,false,KEEP
oneworldz,/,desktop,/assets/oneworldz-gpt/oneworldz-gpt.png,OneWorldz GPT reference artwork,,1536,1229,landscape,1.25,503,402,landscape,1.251,contain,false,KEEP
oneworldz,/,mobile,/assets/desktop/oneworldz/oneworldz-master.png,OneWorldz One Vision official main artwork,,1229,1536,portrait-wide,0.8,360,450,portrait-wide,0.8,contain,false,KEEP
oneworldz,/,mobile,/assets/previews/purple-diamond-crew.png,Purple Diamond Crew on-the-ground action preview,https://purplediamondcrew.com/,1536,1536,square,1,331,199,landscape,1.663,contain,true,REPLACE_OR_RECREATE_TO_SLOT_SHAPE
oneworldz,/,mobile,/assets/previews/donateworldz.webp,DonateWorldz support preview,https://donateworldz.com/,1254,1254,square,1,331,199,landscape,1.663,contain,true,REPLACE_OR_RECREATE_TO_SLOT_SHAPE
oneworldz,/,mobile,/assets/previews/foodworldz.png,FoodWorldz humanitarian action preview,https://foodworldz.com/,1536,640,wide-landscape,2.4,331,199,landscape,1.663,contain,true,REPLACE_OR_RECREATE_TO_SLOT_SHAPE
oneworldz,/,mobile,/assets/previews/law-oneworldz.png,Law.OneWorldz preview,https://law.oneworldz.com/,1536,1536,square,1,331,199,landscape,1.663,contain,true,REPLACE_OR_RECREATE_TO_SLOT_SHAPE
oneworldz,/,mobile,/assets/previews/learn-oneworldz.png,Learn.OneWorldz preview,https://learn.oneworldz.com/,1229,1536,portrait-wide,0.8,331,199,landscape,1.663,contain,true,REPLACE_OR_RECREATE_TO_SLOT_SHAPE
oneworldz,/,mobile,/assets/previews/partnerships.png,OneWorldz partnerships and sponsors preview,http://127.0.0.1:43629/#partnerships,1536,1229,landscape,1.25,331,199,landscape,1.663,contain,true,REPLACE_OR_RECREATE_TO_SLOT_SHAPE
oneworldz,/,mobile,/assets/previews/help-the-people.png,2026 to 2030 Help the People movement preview,http://127.0.0.1:43629/#movement,1536,640,wide-landscape,2.4,331,199,landscape,1.663,contain,true,REPLACE_OR_RECREATE_TO_SLOT_SHAPE
oneworldz,/,mobile,/assets/previews/cryptoworldz.png,CryptoWorldz preview,https://cryptoworldz.xyz/,1536,1536,square,1,331,199,landscape,1.663,contain,true,REPLACE_OR_RECREATE_TO_SLOT_SHAPE
oneworldz,/,mobile,/assets/desktop/purple-diamond-crew/action-team.png,Approved Purple Diamond Crew on-the-ground action artwork,,1229,1536,portrait-wide,0.8,352,440,portrait-wide,0.8,contain,false,KEEP
oneworldz,/,mobile,/assets/desktop/oneworldz/reagan-kauja.png,Approved Reagan and OneWorldz humanitarian artwork,,1536,1536,square,1,352,352,square,1,contain,false,KEEP
oneworldz,/,mobile,/assets/desktop/humanitarian/action-creates-smiles-banner.png,2026 to 2030 Help the People movement,,1536,640,wide-landscape,2.4,339,141,wide-landscape,2.404,contain,false,KEEP
oneworldz,/,mobile,/assets/desktop/oneworldz/oneworldz-master.png,OneWorldz partnerships and sponsors,,1536,1229,landscape,1.25,339,271,landscape,1.251,contain,false,KEEP
oneworldz,/,mobile,/assets/desktop/oneworldz/little-legend.png,OneWorldz people who inspire action,,1229,1536,portrait-wide,0.8,339,424,portrait-wide,0.8,contain,false,KEEP
oneworldz,/,mobile,/assets/desktop/cryptoworldz/zed-command-centre.png,CryptoWorldz separate blockchain home,,1536,1536,square,1,339,339,square,1,contain,false,KEEP
oneworldz,/,mobile,/assets/support/desktop/community-impact-emblem-desktop.webp,Community Support,http://127.0.0.1:43629/community-support/,1254,1254,square,1,328,328,square,1,contain,false,KEEP
oneworldz,/,mobile,/assets/desktop/oneworldz/oneworldz-master.png,Sponsor / Apply,http://127.0.0.1:43629/sponsor-apply/,1536,1229,landscape,1.25,328,262,landscape,1.252,contain,false,KEEP
oneworldz,/,mobile,/assets/desktop/oneworldz/little-legend.png,OneWorldz Heroes,http://127.0.0.1:43629/heroes/,1229,1536,portrait-wide,0.8,328,410,portrait-wide,0.8,contain,false,KEEP
oneworldz,/,mobile,/assets/desktop/oneworldz/oneworldz-gpt.png,OneWorldz GPT,http://127.0.0.1:43629/gpt/,1536,1229,landscape,1.25,328,262,landscape,1.252,contain,false,KEEP
oneworldz,/,mobile,/assets/desktop/oneworldz/oneworldz-master.png,Official Directory,http://127.0.0.1:43629/directory/,1536,1229,landscape,1.25,328,262,landscape,1.252,contain,false,KEEP
oneworldz,/,mobile,/assets/desktop/oneworldz/little-legend.png,Acknowledgements,http://127.0.0.1:43629/acknowledgements/,1229,1536,portrait-wide,0.8,328,410,portrait-wide,0.8,contain,false,KEEP
oneworldz,/,mobile,/assets/support/davis-family/davis-family-hero.webp,Davis Family,https://donateworldz.com/davis-family/,1536,864,landscape,1.778,328,201,landscape,1.632,contain,false,KEEP
oneworldz,/,mobile,/assets/desktop/oneworldz/oneworldz-master.png,OneWorldz One Vision,https://oneworldz.com/,1536,1229,landscape,1.25,293,234,landscape,1.252,contain,false,KEEP
oneworldz,/,mobile,/assets/desktop/cryptoworldz/zed-command-centre.png,CryptoWorldz Command Centre,https://cryptoworldz.xyz/,1536,1536,square,1,293,293,square,1,contain,false,KEEP
oneworldz,/,mobile,/assets/mobile/solworldz.webp,SolWorldz,https://solworldz.xyz/,1536,1536,square,1,293,293,square,1,contain,false,KEEP
oneworldz,/,mobile,/assets/desktop/purple-diamond-crew/action-team.png,Purple Diamond Crew on the ground,https://purplediamondcrew.com/,1536,1536,square,1,293,293,square,1,contain,false,KEEP
oneworldz,/,mobile,/assets/mobile/robinworldz.webp,RobinWorldz,https://robinworldz.xyz/,1536,1536,square,1,293,293,square,1,contain,false,KEEP
oneworldz,/,mobile,/assets/mobile/next-big-coin.webp,Next Big Coin,https://nextbigcoin.oneworldz.com/,1536,1536,square,1,293,293,square,1,contain,false,KEEP
oneworldz,/,mobile,/assets/desktop/cryptoworldz/zed-command-centre.png,Zed Command Centre,https://cryptobotz.cryptoworldz.xyz/,1536,1536,square,1,293,293,square,1,contain,false,KEEP
oneworldz,/,mobile,/assets/desktop/cryptoworldz/impactbased.png,ImpactBased,https://impactbased.oneworldz.com/,1536,1536,square,1,293,293,square,1,contain,false,KEEP
oneworldz,/,mobile,/assets/desktop/oneworldz/oneworldz-gpt.png,LearnWorldz,https://learn.oneworldz.com/,1536,1229,landscape,1.25,293,234,landscape,1.252,contain,false,KEEP
oneworldz,/,mobile,/assets/desktop/tokens/robin-hood-law.png,OneWorldz Law,https://law.oneworldz.com/,1536,1536,square,1,293,293,square,1,contain,false,KEEP
oneworldz,/,mobile,/assets/support/desktop/community-impact-emblem-desktop.webp,DonateWorldz,https://donateworldz.com/,1254,1254,square,1,293,293,square,1,contain,false,KEEP
oneworldz,/,mobile,/assets/desktop/humanitarian/action-creates-smiles-banner.png,FoodWorldz,https://foodworldz.com/,1536,640,wide-landscape,2.4,293,197,landscape,1.487,contain,true,REPLACE_OR_RECREATE_TO_SLOT_SHAPE
oneworldz,/,mobile,/assets/desktop/cryptoworldz/command-centre-leader-team.png,CryptoWorldz Raaiiidd Team,https://t.me/CryptoWorldzRaaiiiddTeam,1536,1536,square,1,293,293,square,1,contain,false,KEEP
